-5.82E+01,6.82E+01,-3.35E+01,-0.566952411
5.22E+02,-3.87E+02,6.46E+01,1.07E+01
3.54E+00,-2.32E+00,-1.74E+00,-0.066627488
4.15E+01,-3.61E+01,9.11E+00,7.61E-01
-1.34E+01,1.46E+01,-5.67E+00,5.46E-03
2.75E+01,7.08E+00,-2.10E+01,7.333112415
-1.14E+01,1.30E+01,-5.54E+00,-0.058911938
2.73E+01,6.39E+00,-2.06E+01,7.414907835
5.78E+00,2.69E+00,-5.50E+00,1.84563877
2.28E+02,-2.39E+02,8.90E+01,1.28140386
-2.07E-01,9.90E-01,-8.28E-01,0.255527372
3.16E+01,-3.25E+01,1.19E+01,-0.634144188
