-3.60E+01,4.22E+01,-3.16E+01,-0.10375738
1.44E+01,-1.16E+01,3.01E+00,-6.50E-03
5.35E+00,-5.69E+00,-2.05E+00,0.07542535
1.43E+00,-1.29E+00,4.33E-01,-6.57E-03
-5.85E+01,5.43E+01,-1.94E+01,5.77E-01
2.53E+00,2.02E-01,-1.36E+00,0.528996393
-3.37E+01,3.27E+01,-1.36E+01,0.376837236
3.87E+00,-1.89E+00,-2.04E-01,0.267796536
-2.17E+02,1.96E+02,-6.83E+01,11.57526496
3.16E+01,-2.59E+01,7.49E+00,16.57973785
-1.52E+01,1.40E+01,-5.03E+00,0.938369274
1.57E+00,-1.36E+00,4.30E-01,1.330377635
